"","msoa","index"
"6539","E02006578",6539
"6540","E02006577",6540
"6541","E02006579",6541
"6542","E02006581",6542
"6543","E02006583",6543
"6544","E02006576",6544
"6545","E02006575",6545
"6546","E02006605",6546
"6547","E02006608",6547
"6548","E02006582",6548
"6549","E02006585",6549
"6550","E02006610",6550
"6551","E02006580",6551
"6552","E02006588",6552
"6553","E02006584",6553
"6554","E02006586",6554
"6555","E02006587",6555
"6556","E02006593",6556
"6557","E02006594",6557
"6558","E02006595",6558
"6559","E02006590",6559
"6560","E02006592",6560
"6561","E02006589",6561
"6562","E02006591",6562
"6563","E02006374",6563
"6564","E02006597",6564
"6565","E02006596",6565
"6566","E02006599",6566
"6567","E02006617",6567
"6568","E02006616",6568
"6569","E02006618",6569
"6570","E02006615",6570
"6571","E02006614",6571
"6572","E02006612",6572
"6573","E02006611",6573
"6574","E02006613",6574
"6575","E02004403",6575
"6576","E02006604",6576
"6577","E02006607",6577
"6578","E02006437",6578
"6579","E02006606",6579
"6580","E02006370",6580
"6581","E02006371",6581
"6582","E02006372",6582
"6583","E02006373",6583
"6584","E02006392",6584
"6585","E02006391",6585
"6586","E02006390",6586
"6587","E02006434",6587
"6588","E02000476",6588
"6589","E02000480",6589
"6590","E02000472",6590
"6591","E02000003",6591
"6592","E02000479",6592
"6593","E02000475",6593
"6594","E02000471",6594
"6595","E02000466",6595
"6596","E02000464",6596
"6597","E02000474",6597
"6598","E02000004",6598
"6599","E02000007",6599
"6600","E02000010",6600
"6601","E02000011",6601
"6602","E02000008",6602
"6603","E02000005",6603
"6604","E02006799",6604
"6605","E02000015",6605
"6606","E02000014",6606
"6607","E02000021",6607
"6608","E02000483",6608
"6609","E02000484",6609
"6610","E02000477",6610
"6611","E02000478",6611
"6612","E02000473",6612
"6613","E02000485",6613
"6614","E02000482",6614
"6615","E02000489",6615
"6616","E02000486",6616
"6617","E02000488",6617
"6618","E02000490",6618
"6619","E02000493",6619
"6620","E02000491",6620
"6621","E02000492",6621
"6622","E02000487",6622
"6623","E02000481",6623
"6624","E02003301",6624
"6625","E02003303",6625
"6626","E02003310",6626
"6627","E02003302",6627
"6628","E02003312",6628
"6629","E02006859",6629
"6630","E02006926",6630
"6631","E02003311",6631
"6632","E02003304",6632
"6633","E02003305",6633
"6634","E02003307",6634
"6635","E02003308",6635
"6636","E02003309",6636
"6637","E02003313",6637
"6638","E02000469",6638
"6639","E02000467",6639
"6640","E02000468",6640
"6641","E02000002",6641
"6642","E02000769",6642
"6643","E02000013",6643
"6644","E02006868",6644
"6645","E02006843",6645
"6646","E02001660",6646
"6647","E02006844",6647
"6648","E02001636",6648
"6649","E02001649",6649
"6650","E02001650",6650
"6651","E02001608",6651
"6652","E02001652",6652
"6653","E02004105",6653
"6654","E02001663",6654
"6655","E02001632",6655
"6656","E02001630",6656
"6657","E02001633",6657
"6658","E02001634",6658
"6659","E02001579",6659
"6660","E02001651",6660
"6661","E02001653",6661
"6662","E02001648",6662
"6663","E02001640",6663
"6664","E02001643",6664
"6665","E02001638",6665
"6666","E02001639",6666
"6667","E02001656",6667
"6668","E02001635",6668
"6669","E02001646",6669
"6670","E02001657",6670
"6671","E02001665",6671
"6672","E02001678",6672
"6673","E02004068",6673
"6674","E02001658",6674
"6675","E02001662",6675
"6676","E02006869",6676
"6677","E02001655",6677
"6678","E02001664",6678
"6679","E02001672",6679
"6680","E02001670",6680
"6681","E02004106",6681
"6682","E02006803",6682
"6683","E02001666",6683
"6684","E02001671",6684
"6685","E02001654",6685
"6686","E02001659",6686
"6687","E02001647",6687
"6688","E02001642",6688
"6689","E02001604",6689
"6690","E02001674",6690
"6691","E02001661",6691
"6692","E02004109",6692
"6693","E02001681",6693
"6694","E02001676",6694
"6695","E02004108",6695
"6696","E02004110",6696
"6697","E02001675",6697
"6698","E02001673",6698
"6699","E02006804",6699
"6700","E02001610",6700
"6701","E02001637",6701
"6702","E02004045",6702
"6703","E02004057",6703
"6704","E02001605",6704
"6705","E02001603",6705
"6706","E02001606",6706
"6707","E02001609",6707
"6708","E02001607",6708
"6709","E02001629",6709
"6710","E02006872",6710
"6711","E02001618",6711
"6712","E02001615",6712
"6713","E02001619",6713
"6714","E02001616",6714
"6715","E02001614",6715
"6716","E02001584",6716
"6717","E02001613",6717
"6718","E02001536",6718
"6719","E02001611",6719
"6720","E02001612",6720
"6721","E02001532",6721
"6722","E02001524",6722
"6723","E02001620",6723
"6724","E02001624",6724
"6725","E02001623",6725
"6726","E02004064",6726
"6727","E02004063",6727
"6728","E02004058",6728
"6729","E02004059",6729
"6730","E02004065",6730
"6731","E02004061",6731
"6732","E02004112",6732
"6733","E02004066",6733
"6734","E02004067",6734
"6735","E02004062",6735
"6736","E02004111",6736
"6737","E02004055",6737
"6738","E02004113",6738
"6739","E02004060",6739
"6740","E02004056",6740
"6741","E02004049",6741
"6742","E02004116",6742
"6743","E02001617",6743
"6744","E02001621",6744
"6745","E02001625",6745
"6746","E02001622",6746
"6747","E02001627",6747
"6748","E02001631",6748
"6749","E02001626",6749
"6750","E02001594",6750
"6751","E02001593",6751
"6752","E02001602",6752
"6753","E02001589",6753
"6754","E02001585",6754
"6755","E02001591",6755
"6756","E02001590",6756
"6757","E02001600",6757
"6758","E02001601",6758
"6759","E02001598",6759
"6760","E02001599",6760
"6761","E02001628",6761
"6762","E02001592",6762
"6763","E02001588",6763
"6764","E02001586",6764
"6765","E02001583",6765
"6766","E02001582",6766
"6767","E02001581",6767
"6768","E02001522",6768
"6769","E02001528",6769
"6770","E02001578",6770
"6771","E02001533",6771
"6772","E02001569",6772
"6773","E02001580",6773
"6774","E02001595",6774
"6775","E02001596",6775
"6776","E02001669",6776
"6777","E02001521",6777
"6778","E02001525",6778
"6779","E02001523",6779
"6780","E02001518",6780
"6781","E02001526",6781
"6782","E02001529",6782
"6783","E02001520",6783
"6784","E02001527",6784
"6785","E02001517",6785
"6786","E02001515",6786
"6787","E02001519",6787
"6788","E02001510",6788
"6789","E02001511",6789
"6790","E02001509",6790
"6791","E02002475",6791
"6792","E02001531",6792
"6793","E02001514",6793
"6794","E02001516",6794
"6795","E02002477",6795
"6796","E02002479",6796
"6797","E02002482",6797
"6798","E02001534",6798
"6799","E02001537",6799
"6800","E02001538",6800
"6801","E02001513",6801
"6802","E02001512",6802
"6803","E02001679",6803
"6804","E02001680",6804
"6805","E02005847",6805
"6806","E02005846",6806
"6807","E02006903",6807
"6808","E02005843",6808
"6809","E02004047",6809
"6810","E02005840",6810
"6811","W02000181",6811
"6812","W02000192",6812
"6813","W02000188",6813
"6814","W02000183",6814
"6815","W02000175",6815
"6816","W02000176",6816
"6817","W02000193",6817
"6818","W02000186",6818
"6819","W02000191",6819
"6820","W02000196",6820
"6821","W02000184",6821
"6822","W02000177",6822
"6823","W02000208",6823
"6824","W02000205",6824
"6825","W02000206",6825
"6826","W02000204",6826
"6827","W02000203",6827
"6828","W02000200",6828
"6829","W02000207",6829
"6830","W02000211",6830
"6831","W02000210",6831
"6832","W02000213",6832
"6833","W02000212",6833
"6834","W02000209",6834
"6835","W02000215",6835
"6836","W02000214",6836
"6837","W02000216",6837
"6838","W02000202",6838
"6839","W02000156",6839
"6840","W02000152",6840
"6841","W02000157",6841
"6842","W02000164",6842
"6843","W02000153",6843
"6844","W02000146",6844
"6845","W02000161",6845
"6846","W02000160",6846
"6847","W02000158",6847
"6848","W02000166",6848
"6849","W02000163",6849
"6850","W02000165",6850
"6851","W02000167",6851
"6852","W02000159",6852
"6853","W02000162",6853
"6854","W02000151",6854
"6855","W02000417",6855
"6856","W02000154",6856
"6857","W02000145",6857
"6858","W02000169",6858
"6859","W02000143",6859
"6860","W02000142",6860
"6861","W02000194",6861
"6862","W02000189",6862
"6863","W02000190",6863
"6864","W02000187",6864
"6865","W02000197",6865
"6866","W02000185",6866
"6867","W02000179",6867
"6868","W02000198",6868
"6869","W02000171",6869
"6870","W02000195",6870
"6871","W02000149",6871
"6872","W02000148",6872
"6873","W02000418",6873
"6874","W02000147",6874
"6875","W02000144",6875
"6876","W02000136",6876
"6877","W02000132",6877
"6878","W02000126",6878
"6879","W02000124",6879
"6880","W02000125",6880
"6881","W02000123",6881
"6882","W02000168",6882
"6883","W02000172",6883
"6884","W02000174",6884
"6885","W02000122",6885
"6886","W02000127",6886
"6887","W02000133",6887
"6888","W02000120",6888
"6889","W02000421",6889
"6890","W02000180",6890
"6891","W02000178",6891
"6892","W02000182",6892
"6893","W02000170",6893
"6894","W02000173",6894
"6895","W02000130",6895
"6896","W02000131",6896
"6897","W02000134",6897
"6898","W02000129",6898
"6899","W02000128",6899
"6900","W02000139",6900
"6901","W02000141",6901
"6902","W02000140",6902
"6903","W02000138",6903
"6904","W02000135",6904
"6905","W02000137",6905
"6906","E02006802",6906
"6907","E02000808",6907
"6908","E02000812",6908
"6909","E02000815",6909
"6910","E02000809",6910
"6911","E02000810",6911
"6912","E02000816",6912
"6913","E02000818",6913
"6914","E02000822",6914
"6915","E02000821",6915
"6916","E02000824",6916
"6917","E02000819",6917
"6918","E02000820",6918
"6919","E02006801",6919
"6920","E02000619",6920
"6921","E02000620",6921
"6922","E02000979",6922
"6923","E02006929",6923
"6924","E02006930",6924
"6925","E02000328",6925
"6926","E02000659",6926
"6927","E02006931",6927
"6928","E02006928",6928
"6929","E02000622",6929
"6930","E02000621",6930
"6931","E02000668",6931
"6932","E02000675",6932
"6933","E02000683",6933
"6934","E02000669",6934
"6935","E02000665",6935
"6936","E02006927",6936
"6937","E02000341",6937
"6938","E02000661",6938
"6939","E02000664",6939
"6940","E02000670",6940
"6941","E02000672",6941
"6942","E02000663",6942
"6943","E02000666",6943
"6944","E02000660",6944
"6945","E02000658",6945
"6946","E02000655",6946
"6947","E02000829",6947
"6948","E02006798",6948
"6949","E02000662",6949
"6950","E02000657",6950
"6951","E02000654",6951
"6952","E02000828",6952
"6953","E02000817",6953
"6954","E02000832",6954
"6955","E02000835",6955
"6956","E02000834",6956
"6957","E02000831",6957
"6958","E02000830",6958
"6959","E02000825",6959
"6960","E02000826",6960
"6961","E02000814",6961
"6962","E02000807",6962
"6963","E02000653",6963
"6964","E02000813",6964
"6965","E02000823",6965
"6966","E02000319",6966
"6967","E02000318",6967
"6968","E02000323",6968
"6969","E02006786",6969
"6970","E02000332",6970
"6971","E02000321",6971
"6972","E02000327",6972
"6973","E02000317",6973
"6974","E02000324",6974
"6975","E02000331",6975
"6976","E02000316",6976
"6977","E02000334",6977
"6978","E02000650",6978
"6979","E02000194",6979
"6980","E02000839",6980
"6981","E02000131",6981
"6982","E02000200",6982
"6983","E02000648",6983
"6984","E02000320",6984
"6985","E02000314",6985
"6986","E02000315",6986
"6987","E02000135",6987
"6988","E02000837",6988
"6989","E02000836",6989
"6990","E02000838",6990
"6991","E02000645",6991
"6992","E02000642",6992
"6993","E02000833",6993
"6994","E02000671",6994
"6995","E02000679",6995
"6996","E02000676",6996
"6997","E02000673",6997
"6998","E02000667",6998
"6999","E02000681",6999
"7000","E02000680",7000
"7001","E02000631",7001
"7002","E02000635",7002
"7003","E02000633",7003
"7004","E02000827",7004
"7005","E02000201",7005
"7006","E02000687",7006
"7007","E02000685",7007
"7008","E02000644",7008
"7009","E02000647",7009
"7010","E02000313",7010
"7011","E02000333",7011
"7012","E02000326",7012
"7013","E02000337",7013
"7014","E02000626",7014
"7015","E02000624",7015
"7016","E02000674",7016
"7017","E02000677",7017
"7018","E02000335",7018
"7019","E02000339",7019
"7020","E02000343",7020
"7021","E02004954",7021
"7022","E02004951",7022
"7023","E02004945",7023
"7024","E02004949",7024
"7025","E02004948",7025
"7026","E02004913",7026
"7027","E02004944",7027
"7028","E02004946",7028
"7029","E02004890",7029
"7030","E02004883",7030
"7031","E02004891",7031
"7032","E02004889",7032
"7033","E02004893",7033
"7034","E02004894",7034
"7035","E02004892",7035
"7036","E02003608",7036
"7037","E02004914",7037
"7038","E02003611",7038
"7039","E02003603",7039
"7040","E02003604",7040
"7041","E02003601",7041
"7042","E02003612",7042
"7043","E02003600",7043
"7044","E02003599",7044
"7045","E02004950",7045
"7046","E02004947",7046
"7047","E02004952",7047
"7048","E02004955",7048
"7049","E02004953",7049
"7050","E02004918",7050
"7051","E02004919",7051
"7052","E02004920",7052
"7053","E02004921",7053
"7054","E02004916",7054
"7055","E02004911",7055
"7056","E02004917",7056
"7057","E02004915",7057
"7058","E02004912",7058
"7059","E02003793",7059
"7060","E02004910",7060
"7061","E02004909",7061
"7062","E02003792",7062
"7063","E02004878",7063
"7064","E02001202",7064
"7065","E02001200",7065
"7066","E02001193",7066
"7067","E02001205",7067
"7068","E02001209",7068
"7069","E02001201",7069
"7070","E02003868",7070
"7071","E02003869",7071
"7072","E02003866",7072
"7073","E02003865",7073
"7074","E02003867",7074
"7075","E02003871",7075
"7076","E02003862",7076
"7077","E02003864",7077
"7078","E02003853",7078
"7079","E02003873",7079
"7080","E02006204",7080
"7081","E02003854",7081
"7082","E02003855",7082
"7083","E02001228",7083
"7084","E02001224",7084
"7085","E02001215",7085
"7086","E02001203",7086
"7087","E02004097",7087
"7088","E02004098",7088
"7089","E02004100",7089
"7090","E02004094",7090
"7091","E02004095",7091
"7092","E02004093",7092
"7093","E02001256",7093
"7094","E02004096",7094
"7095","E02001258",7095
"7096","E02001248",7096
"7097","E02001250",7097
"7098","E02001196",7098
"7099","E02001255",7099
"7100","E02001243",7100
"7101","E02001191",7101
"7102","E02001237",7102
"7103","E02001236",7103
"7104","E02001244",7104
"7105","E02001246",7105
"7106","E02004104",7106
"7107","E02004102",7107
"7108","E02004103",7108
"7109","E02001207",7109
"7110","E02001210",7110
"7111","E02001217",7111
"7112","E02001213",7112
"7113","E02001208",7113
"7114","E02001204",7114
"7115","E02001212",7115
"7116","E02001197",7116
"7117","E02001189",7117
"7118","E02001194",7118
"7119","E02001187",7119
"7120","E02001190",7120
"7121","E02001195",7121
"7122","E02001198",7122
"7123","E02001206",7123
"7124","E02001227",7124
"7125","E02003856",7125
"7126","E02001218",7126
"7127","E02001223",7127
"7128","E02001219",7128
"7129","E02001221",7129
"7130","E02001214",7130
"7131","E02001216",7131
"7132","E02001220",7132
"7133","E02001226",7133
"7134","E02001222",7134
"7135","E02001225",7135
"7136","E02003858",7136
"7137","E02003860",7137
"7138","E02003857",7138
"7139","E02003695",7139
"7140","E02003692",7140
"7141","E02003417",7141
"7142","E02003416",7142
"7143","E02003415",7143
"7144","E02003413",7144
"7145","E02003414",7145
"7146","E02003408",7146
"7147","E02003410",7147
"7148","E02003412",7148
"7149","E02003409",7149
"7150","E02003407",7150
"7151","E02003694",7151
"7152","E02003425",7152
"7153","E02003411",7153
"7154","E02003689",7154
"7155","E02003420",7155
"7156","E02003418",7156
"7157","E02003419",7157
"7158","E02003431",7158
"7159","E02003430",7159
"7160","E02003432",7160
"7161","E02003435",7161
"7162","E02003436",7162
"7163","E02003437",7163
"7164","E02006394",7164
"7165","E02003434",7165
"7166","E02003433",7166
"7167","E02003438",7167
"7168","E02003424",7168
"7169","E02003427",7169
"7170","E02003428",7170
"7171","E02003426",7171
"7172","E02003421",7172
"7173","E02003423",7173
"7174","E02003718",7174
"7175","E02003717",7175
"7176","E02003690",7176
"7177","E02000851",7177
"7178","E02000846",7178
"7179","E02000857",7179
"7180","E02000853",7180
"7181","E02000855",7181
"7182","E02000861",7182
"7183","E02000852",7183
"7184","E02000842",7184
"7185","E02000844",7185
"7186","E02000841",7186
"7187","E02000854",7187
"7188","E02000860",7188
"7189","E02006376",7189
"7190","E02000849",7190
"7191","E02000713",7191
"7192","E02000709",7192
"7193","E02000703",7193
"7194","E02000712",7194
"7195","E02000711",7195
"7196","E02000856",7196
"7197","E02000859",7197
"7198","E02003226",7198
"7199","E02003230",7199
"7200","E02003223",7200
"7201","E02006642",7201
"7202","E02003234",7202
"7203","E02003228",7203
"7204","E02003212",7204
"7205","E02003220",7205
"7206","E02003235",7206
"7207","E02003232",7207
"7208","E02003236",7208
"7209","E02003221",7209
"7210","E02006638",7210
"7211","E02006637",7211
"7212","E02006639",7212
"7213","E02006636",7213
"7214","E02006641",7214
"7215","E02006658",7215
"7216","E02006657",7216
"7217","E02006655",7217
"7218","E02006664",7218
"7219","E02006650",7219
"7220","E02006656",7220
"7221","E02006680",7221
"7222","E02006678",7222
"7223","E02006659",7223
"7224","E02006660",7224
"7225","E02006651",7225
"7226","E02006653",7226
"7227","E02006652",7227
"7228","E02006654",7228
"7229","E02006647",7229
"7230","E02006646",7230
"7231","E02003233",7231
"7232","E02003218",7232
"7233","E02003217",7233
"7234","E02003214",7234
"7235","E02006847",7235
"7236","E02003216",7236
"7237","E02003215",7237
"7238","E02006848",7238
"7239","E02006849",7239
"7240","E02003219",7240
"7241","E02003227",7241
"7242","E02003231",7242
"7243","E02003224",7243
"7244","E02003225",7244
"7245","E02006649",7245
"7246","E02003229",7246
"7247","E02003222",7247
"7248","E02005986",7248
"7249","E02006635",7249
"7250","E02003577",7250
"7251","E02003571",7251
"7252","E02003569",7252
"7253","E02003567",7253
"7254","E02003560",7254
"7255","E02003570",7255
"7256","E02003561",7256
"7257","E02003568",7257
"7258","E02003565",7258
"7259","E02003559",7259
"7260","E02003554",7260
"7261","E02003563",7261
"7262","E02003558",7262
"7263","E02003555",7263
"7264","E02003552",7264
"7265","E02003550",7265
"7266","E02003549",7266
"7267","E02004828",7267
"7268","E02004826",7268
"7269","E02003562",7269
"7270","E02003553",7270
"7271","E02003551",7271
"7272","E02004717",7272
"7273","E02003557",7273
"7274","E02003572",7274
"7275","E02003556",7275
"7276","E02003564",7276
"7277","E02004720",7277
"7278","E02003566",7278
"7279","E02004722",7279
"7280","E02003573",7280
"7281","E02004724",7281
"7282","E02003575",7282
"7283","E02003574",7283
"7284","E02003578",7284
"7285","E02003576",7285
"7286","E02003579",7286
"7287","E02004723",7287
"7288","E02003580",7288
"7289","E02004822",7289
"7290","E02004834",7290
"7291","E02004820",7291
"7292","E02004830",7292
"7293","E02004838",7293
"7294","E02004837",7294
"7295","E02004831",7295
"7296","E02004829",7296
"7297","E02004713",7297
"7298","E02004825",7298
"7299","E02004836",7299
"7300","E02004835",7300
"7301","E02004833",7301
"7302","E02004719",7302
"7303","E02004721",7303
"7304","E02004725",7304
"7305","E02004726",7305
"7306","E02004801",7306
"7307","E02004795",7307
"7308","E02004791",7308
"7309","E02004784",7309
"7310","E02004781",7310
"7311","E02004783",7311
"7312","E02004785",7312
"7313","E02004780",7313
"7314","E02004782",7314
"7315","E02004786",7315
"7316","E02004787",7316
"7317","E02004789",7317
"7318","E02004797",7318
"7319","E02006675",7319
"7320","E02004824",7320
"7321","E02004712",7321
"7322","E02004714",7322
"7323","E02004827",7323
"7324","E02004718",7324
"7325","E02004715",7325
"7326","E02004716",7326
"7327","E02004823",7327
"7328","E02006671",7328
"7329","E02006672",7329
"7330","E02006673",7330
"7331","E02006670",7331
"7332","E02006674",7332
"7333","E02006666",7333
"7334","E02006668",7334
"7335","E02004817",7335
"7336","E02004816",7336
"7337","E02004819",7337
"7338","E02004815",7338
"7339","E02004818",7339
"7340","E02004814",7340
"7341","E02006643",7341
"7342","E02006677",7342
"7343","E02006667",7343
"7344","E02006661",7344
"7345","E02006663",7345
"7346","E02006676",7346
"7347","E02006662",7347
"7348","E02004779",7348
"7349","E02004257",7349
"7350","E02004255",7350
"7351","E02001803",7351
"7352","E02001806",7352
"7353","E02001796",7353
"7354","E02001795",7354
"7355","E02001814",7355
"7356","E02001801",7356
"7357","E02001802",7357
"7358","E02001812",7358
"7359","E02001818",7359
"7360","E02001821",7360
"7361","E02001808",7361
"7362","E02001817",7362
"7363","E02001816",7363
"7364","E02001819",7364
"7365","E02001813",7365
"7366","E02001804",7366
"7367","E02001811",7367
"7368","E02001805",7368
"7369","E02001791",7369
"7370","E02001794",7370
"7371","E02001798",7371
"7372","E02001793",7372
"7373","E02001792",7373
"7374","E02004321",7374
"7375","E02004322",7375
"7376","E02004320",7376
"7377","E02004329",7377
"7378","E02004325",7378
"7379","E02004328",7379
"7380","E02004327",7380
"7381","E02004330",7381
"7382","E02003283",7382
"7383","E02003282",7383
"7384","E02003288",7384
"7385","E02003280",7385
"7386","E02003285",7386
"7387","E02003293",7387
"7388","E02003290",7388
"7389","E02003292",7389
"7390","E02003294",7390
"7391","E02003287",7391
"7392","E02003295",7392
"7393","E02004428",7393
"7394","E02004568",7394
"7395","E02004430",7395
"7396","E02004431",7396
"7397","E02003296",7397
"7398","E02004434",7398
"7399","E02004441",7399
"7400","E02004435",7400
"7401","E02004438",7401
"7402","E02004436",7402
"7403","E02004445",7403
"7404","E02004442",7404
"7405","E02004440",7405
"7406","E02004439",7406
"7407","E02004444",7407
"7408","E02004443",7408
"7409","E02003298",7409
"7410","E02003300",7410
"7411","E02003297",7411
"7412","E02003284",7412
"7413","E02004572",7413
"7414","E02004569",7414
"7415","E02003291",7415
"7416","E02004566",7416
"7417","E02004565",7417
"7418","E02004564",7418
"7419","E02004567",7419
"7420","E02004563",7420
"7421","E02004570",7421
"7422","E02004571",7422
"7423","E02004474",7423
"7424","E02004477",7424
"7425","E02004476",7425
"7426","E02004478",7426
"7427","E02004475",7427
"7428","E02004479",7428
"7429","E02004473",7429
"7430","E02004483",7430
"7431","E02004484",7431
"7432","E02004482",7432
"7433","E02004481",7433
"7434","E02004480",7434
"7435","E02003281",7435
"7436","E02003289",7436
"7437","E02003286",7437
"7438","E02003279",7438
"7439","E02002965",7439
"7440","E02002966",7440
"7441","E02002963",7441
"7442","E02002961",7442
"7443","E02002959",7443
"7444","E02002964",7444
"7445","E02002962",7445
"7446","E02002958",7446
"7447","E02002960",7447
"7448","E02006214",7448
"7449","E02006216",7449
"7450","E02006213",7450
"7451","E02006215",7451
"7452","E02006209",7452
"7453","E02006212",7453
"7454","E02006191",7454
"7455","E02006188",7455
"7456","E02002979",7456
"7457","E02006189",7457
"7458","E02002982",7458
"7459","E02002984",7459
"7460","E02006208",7460
"7461","E02006133",7461
"7462","E02006132",7462
"7463","E02006195",7463
"7464","E02006190",7464
"7465","E02006192",7465
"7466","E02006199",7466
"7467","E02006194",7467
"7468","E02006193",7468
"7469","E02006197",7469
"7470","E02006196",7470
"7471","E02006198",7471
"7472","E02006201",7472
"7473","E02006174",7473
"7474","E02006200",7474
"7475","E02006203",7475
"7476","E02006202",7476
"7477","E02006176",7477
"7478","E02006175",7478
"7479","E02006009",7479
"7480","E02002967",7480
"7481","E02002957",7481
"7482","E02002954",7482
"7483","E02006211",7483
"7484","E02002972",7484
"7485","E02002971",7485
"7486","E02002975",7486
"7487","E02002976",7487
"7488","E02002977",7488
"7489","E02002981",7489
"7490","E02002974",7490
"7491","E02002978",7491
"7492","E02002983",7492
"7493","E02002969",7493
"7494","E02002970",7494
"7495","E02002968",7495
"7496","E02002973",7496
"7497","E02002980",7497
"7498","E02006168",7498
"7499","E02006166",7499
"7500","E02006172",7500
"7501","E02006165",7501
"7502","E02006163",7502
"7503","E02006167",7503
"7504","E02006171",7504
"7505","E02006164",7505
"7506","E02006161",7506
"7507","E02002955",7507
"7508","E02002956",7508
"7509","E02002952",7509
"7510","E02006158",7510
"7511","E02002951",7511
"7512","E02002953",7512
"7513","E02006159",7513
"7514","E02006160",7514
"7515","E02003823",7515
"7516","E02003824",7516
"7517","E02006206",7517
"7518","E02000394",7518
"7519","E02000597",7519
"7520","E02000596",7520
"7521","E02000595",7521
"7522","E02000391",7522
"7523","E02000593",7523
"7524","E02000592",7524
"7525","E02000930",7525
"7526","E02000934",7526
"7527","E02000931",7527
"7528","E02000937",7528
"7529","E02000941",7529
"7530","E02000929",7530
"7531","E02000925",7531
"7532","E02000926",7532
"7533","E02000923",7533
"7534","E02000924",7534
"7535","E02000927",7535
"7536","E02000939",7536
"7537","E02000640",7537
"7538","E02000639",7538
"7539","E02000636",7539
"7540","E02000943",7540
"7541","E02000948",7541
"7542","E02000643",7542
"7543","E02000949",7543
"7544","E02000951",7544
"7545","E02000952",7545
"7546","E02000786",7546
"7547","E02000784",7547
"7548","E02000536",7548
"7549","E02000788",7549
"7550","E02000787",7550
"7551","E02000928",7551
"7552","E02000933",7552
"7553","E02000932",7553
"7554","E02000936",7554
"7555","E02000942",7555
"7556","E02000938",7556
"7557","E02000945",7557
"7558","E02000944",7558
"7559","E02000935",7559
"7560","E02000646",7560
"7561","E02000649",7561
"7562","E02000959",7562
"7563","E02000958",7563
"7564","E02000953",7564
"7565","E02000946",7565
"7566","E02000689",7566
"7567","E02000956",7567
"7568","E02000955",7568
"7569","E02000954",7569
"7570","E02000957",7570
"7571","E02000691",7571
"7572","E02000693",7572
"7573","E02000940",7573
"7574","E02000947",7574
"7575","E02000589",7575
"7576","E02000694",7576
"7577","E02000697",7577
"7578","E02000692",7578
"7579","E02000699",7579
"7580","E02000690",7580
"7581","E02000698",7581
"7582","E02000950",7582
"7583","E02000982",7583
"7584","E02000594",7584
"7585","E02000980",7585
"7586","E02000380",7586
"7587","E02000983",7587
"7588","E02000981",7588
"7589","E02000978",7589
"7590","E02000588",7590
"7591","E02000637",7591
"7592","E02000638",7592
"7593","E02000628",7593
"7594","E02000641",7594
"7595","E02000632",7595
"7596","E02000634",7596
"7597","E02000630",7597
"7598","E02000590",7598
"7599","E02000629",7599
"7600","E02000625",7600
"7601","E02000623",7601
"7602","E02000627",7602
"7603","E02000587",7603
"7604","E02000591",7604
"7605","E02000392",7605
"7606","E02000388",7606
"7607","E02000386",7607
"7608","E02000396",7608
"7609","E02000395",7609
"7610","E02000393",7610
"7611","E02000389",7611
"7612","E02000390",7612
"7613","E02000387",7613
"7614","E02000385",7614
"7615","E02000586",7615
"7616","E02006033",7616
"7617","E02006031",7617
"7618","E02006028",7618
"7619","E02006029",7619
"7620","E02006030",7620
"7621","E02006038",7621
"7622","E02006035",7622
"7623","W02000097",7623
"7624","E02006025",7624
"7625","E02006026",7625
"7626","E02006027",7626
"7627","E02006024",7627
"7628","E02006017",7628
"7629","E02006021",7629
"7630","E02006015",7630
"7631","E02006022",7631
"7632","W02000103",7632
"7633","E02006041",7633
"7634","W02000101",7634
"7635","W02000099",7635
"7636","W02000104",7636
"7637","W02000105",7637
"7638","W02000102",7638
"7639","W02000106",7639
"7640","W02000100",7640
"7641","E02006032",7641
"7642","E02006036",7642
"7643","W02000116",7643
"7644","W02000098",7644
"7645","W02000117",7645
"7646","W02000118",7646
"7647","E02006040",7647
"7648","E02006039",7648
"7649","E02006034",7649
"7650","E02006037",7650
"7651","E02002937",7651
"7652","E02006019",7652
"7653","E02006042",7653
"7654","E02006045",7654
"7655","E02006105",7655
"7656","E02006108",7656
"7657","E02006107",7657
"7658","E02006104",7658
"7659","E02006109",7659
"7660","E02006103",7660
"7661","E02006106",7661
"7662","E02006116",7662
"7663","E02006081",7663
"7664","E02006078",7664
"7665","E02006084",7665
"7666","E02006077",7666
"7667","E02006095",7667
"7668","E02006093",7668
"7669","E02006100",7669
"7670","E02006099",7670
"7671","E02006102",7671
"7672","E02006074",7672
"7673","E02006096",7673
"7674","E02006097",7674
"7675","E02006110",7675
"7676","E02006111",7676
"7677","E02006101",7677
"7678","E02006115",7678
"7679","E02006113",7679
"7680","E02006067",7680
"7681","E02006069",7681
"7682","E02006071",7682
"7683","E02006073",7683
"7684","E02006068",7684
"7685","E02006070",7685
"7686","E02006066",7686
"7687","E02006064",7687
"7688","E02006065",7688
"7689","S02002297",7689
"7690","S02002298",7690
"7691","S02002299",7691
"7692","S02002300",7692
"7693","S02002302",7693
"7694","S02002320",7694
"7695","S02002301",7695
"7696","S02002303",7696
"7697","S02002304",7697
"7698","S02002307",7698
"7699","S02002305",7699
"7700","S02002308",7700
"7701","S02002306",7701
"7702","E02005706",7702
"7703","S02002311",7703
