"X","Y","",""
441844.838121457,368650.784512753,-69279.569979408,-98409.5698496666
383257.601086864,316168.712221817,-67308.8662889156,-89563.3325923615
433876.769135581,325897.020437841,-66909.0862970967,-88367.9483946323
391048.999620525,359756.233807515,-81059.5889780069,-123251.926078289
568546.605355048,243853.690082385,93779.587520542,77641.6183252741
497096.937343882,333235.326246028,-75412.9014390998,-118962.273923337
498415.434978372,260337.187002328,26733.9987665448,-3908.78904913145
381630.319464772,229073.132926331,40556.6802518276,-74317.0921766259
343677.394481015,199115.779064536,2511.18976154117,-107141.062812954
435773.847724762,386656.007964752,-85424.0564447715,-68961.2252464083
420748.898518832,306513.184558602,-4389.58017279107,-71229.783100445
448341.197125583,304290.205988444,-34883.2203291155,-146748.110792961
436703.749002716,331931.163412248,-6334.1645933555,-103594.69244348
514539.698656613,326335.118245044,-42684.7955890058,-50542.787569719
439315.673448432,329455.446940165,8566.72399785861,-149752.819739784
715788.886890878,276816.367434935,48018.0963844234,212404.300665816
558854.222292917,359967.972367403,155626.471931174,-41526.5012961786
458392.064092019,299972.225199815,11227.0118619358,-102106.570423285
465769.678741806,316084.374101465,-21568.2338470663,-118682.939323457
465195.951298262,299870.009882103,-30682.0841158558,-108468.163231568
301402.210853813,295437.355194749,-17305.7818318045,-122773.381312791
457718.973335787,343835.054894986,-74470.5452070415,-152548.360413224
428149.332490435,340298.107328646,-76136.3784349278,-128279.279694896
457660.810645396,360589.724669282,-82284.0536768528,-135185.641540582
370779.209783187,366638.368624314,-57912.0720810621,-98297.5883515906
440924.720145998,402192.78271242,-79188.7905653172,-116503.070458353
485812.313343003,388842.734120254,-4726.78330492116,-53443.9870426056
524909.064364318,281792.484964112,10196.7798647596,-81666.970500724
475618.792772152,319358.750067603,-42575.7607166478,-111325.096827174
437977.992396627,329351.205789266,-98297.8753300121,-100340.450378393
498214.300612078,365020.711185131,-34240.1469784837,-10275.4154540804
383423.42110691,495845.81779485,-53336.5114965035,-56304.403338116
316736.87647297,487530.978124401,-26881.1237568081,-69927.0957655688
346295.786970745,468223.450114523,-27998.068452513,-92708.4638358711
462438.880601592,357926.88251333,-68863.1804434101,-125216.78760555
227457.703796601,739637.800346314,86596.739247437,15706.7594427485
351198.708789689,459237.361956148,-63642.1143120448,-88136.0863658072
418568.04618772,407969.080353093,-65914.5448772452,-119955.436494725
247108.047016534,723329.1388971,-55729.7002701519,28652.1124321891
293798.724525505,474222.386770224,5116.98899665139,-66449.3712144204
423872.718396009,450619.778881873,-14427.3642681242,-85685.2850915296
374107.638674664,467464.412992289,-77270.898762924,-83506.3337258859
425193.955836124,392766.320575913,-42460.6837028203,-129623.102864677
261093.880495584,663438.315525539,218165.666998982,78971.8922409052
385472.578910363,408149.475772839,-71908.7955681402,-116292.762119556
391473.099429505,451531.791908756,-13124.6652292041,-112598.1181346
422004.757720073,397541.290809168,-46319.7371690842,-134432.940661221
447450.508217773,452416.256931195,-57122.1030417388,-78495.7658525176
468996.75670254,312771.491091211,-29150.2017722014,-98148.7402860526
196500.778555894,775624.647278853,5169.62733213149,-31038.5504417874
367356.975216779,434881.361882668,29586.1313390319,-106036.199293272
148372.05829431,487072.284135676,69759.5373803179,-73926.1359322241
360315.482795208,690396.156027108,94939.2100202431,125224.814565863
445803.69367454,366739.822445834,-72300.8408972243,-145985.329309991
448630.414981934,356597.19365265,-75125.8858311725,-146731.559231458
466765.954461775,367945.0988807,-90990.3059465393,-115664.517395402
414275.010893862,457310.223679024,-9297.85443785982,-114247.959341948
441094.784679803,330128.928012089,-64337.3673471352,-150616.951705876
368654.980784574,384174.138756433,-46686.2544091126,-133561.849306433
454687.268836923,350882.674106943,-76122.2744380953,-147902.189208572
452048.763949727,347049.633107083,-79499.4039874853,-140711.92720461
463567.769778054,337520.249370949,-61328.8493286645,-135817.397865439
438590.764118833,372990.157212515,-72727.5427396373,-137935.671536525
500900.898883423,89921.9615441869,62670.2034932565,49188.1644923564
528614.356316863,300703.81999249,112005.547714174,-28479.6142965117
527069.270817572,294662.537465859,-18461.1524939058,-21473.3134792808
512470.175256575,250722.908919467,34208.4580981982,51711.4193922761
304672.164360297,194546.340060158,-88884.7843880513,139199.222691642
494319.021691532,153766.971469916,-64182.6433866232,61379.7398392061
457315.106692736,263171.141238179,67178.9156663281,48104.4779041403
397844.699274573,10648.3076285846,-170648.176395943,478344.758351869
434910.862042336,287487.442053361,-73925.9121914277,-21377.3578817949
433460.632410026,266197.090411642,21033.3390658312,-19173.5809051868
391580.720552885,388136.748773622,21149.552486931,-30048.0084612521
469330.375321558,396559.854206032,-95437.7301165301,-40997.9514294151
409299.397703488,316585.482497929,25541.5804677271,-107215.712674952
418526.525869985,193006.189445,50028.2697190432,78161.9728733643
471697.471476989,275627.174871157,88502.2984435325,-52054.9899585785
404259.458074487,263350.771566249,3622.29029715332,-36402.9415969916
394307.946546314,243437.427211346,-29007.6953747953,-45802.5639337185
463524.922700568,328920.128893009,1545.14370158534,-84499.6173391082
480908.674103771,305067.354622326,44319.7521537841,-78191.6255769408
408050.74819623,270091.359553033,-10235.5678655675,-93305.1933610935
395286.459533328,238738.255500293,-5063.32819813363,78801.2290459645
306685.142950213,120375.928279327,161162.77878149,143467.570015912
248693.823281382,-89347.1000814721,-68086.7101015059,252144.561405419
408869.68643087,163132.065509701,80014.4604547311,88429.0688738544
365386.861343662,111394.247068653,-32436.0304231669,19597.4873986809
239131.509124319,183775.342766652,44349.2156847584,-18213.5953306259
325552.991061877,95003.9870309842,28102.4482395199,-62741.4719150103
222413.015048605,90711.8990069638,66507.6207269644,-54846.1893676748
297022.658579488,306313.743167444,-93229.8440619243,-82574.6420656605
627436.579204075,361689.961753013,56551.9048391106,132455.407871165
454940.439955663,326763.878402437,-52500.1644705075,-100758.806930563
444292.900284283,326119.650183334,-99748.9932940655,-109706.760094249
426076.564090597,321763.532532459,-74042.1213723652,-114309.423517602
463708.174046236,363034.458793896,26121.4947952083,38081.485073781
404872.087464633,346563.196210664,30761.6051899323,-88943.1484026277
438949.311322223,334088.813269421,10385.2837901983,-43066.5370463864
427281.142944576,368109.725998852,-61343.7354714625,-11143.1451498099
456283.511233891,361803.230465552,10799.7557634034,-79544.5180444431
419226.556229876,298582.420402143,45998.3543794104,298089.785084493
490601.438756553,451642.201725214,-19871.8575925333,567899.571858845
439880.514580596,201795.155573931,30567.723733382,158743.044598167
284864.025957409,328183.429619593,98248.4985097826,-10954.6244424832
518281.749873493,369415.150960766,143052.015033881,173958.566706134
367516.247957521,132520.698409052,89899.6391592107,61708.4551470404
305383.556445444,215923.425404504,106050.092672104,95716.6110243983
384008.000117626,304080.878459521,-93971.057616041,-108237.896915624
398569.179590264,214483.222789018,-64844.3766402376,-68987.0317752456
241097.150464242,116696.047394555,-103390.099233518,5959.62827057656
373294.920205519,277162.349413736,-134542.471459415,-60203.2249969757
407516.238887104,413302.383262331,92924.7836150612,32841.849256679
403419.652409349,338436.271853118,-68115.1175129972,217286.333525837
511130.2640731,352237.782084722,61707.7752642484,149428.502389869
467905.160024474,402063.339368716,-130086.784818493,22673.3755709894
518703.061426767,80571.813437696,-55746.372180672,387189.324070221
500746.825262497,210782.070570012,-97786.0198405164,52500.1161354574
420617.077691593,213368.416269604,-71184.423919298,58421.7070192353
398228.871760084,228898.047180973,14515.185609685,-116210.217764592
448006.872449819,96964.8153004075,12344.9582660409,44500.8847141046
529964.741832991,251897.517727753,-90439.2531455503,78116.8393314685
538720.095797871,253151.285561838,-80287.1518691036,-54042.0722380231
433878.668114345,211813.22146575,-102484.902185804,17921.6822629435
483895.973883788,155807.241999009,70022.6854311181,-5300.29849666273
406330.101925422,220375.111472981,-58031.5952714874,47682.1874090314
424403.361441821,260210.158325824,-37523.7345085932,-91996.4797899452
554871.474696349,71525.2880798837,-29041.5184099524,161841.134419025
592042.174768291,304031.465875767,117926.544103623,11569.3042729266
669241.416452319,172625.602143098,121244.454068079,174422.410281712
638865.24429104,142187.949255294,118359.039408042,111171.65100227
375482.886970352,289635.487703461,-93602.4867409351,23898.4839018511
515193.332234012,301399.882989585,85252.6031803599,39153.1150029762
491491.348398985,238007.117196503,-58380.9583381506,-52602.427895433
260723.177803695,156239.104487602,47406.6211902379,-29425.9455390068
424256.597530113,156840.63935841,-37521.9299300636,361615.513056701
354688.709781443,438123.682445965,-36618.4572712688,74633.3304113579
370869.262897499,388352.471082409,16086.1022450496,-63781.4452128518
362420.081441165,397138.790517861,-42328.5540548769,-23146.2461725428
449028.280900032,352943.824669317,-31748.1978196305,-124735.487260858
352527.172758547,361742.4594256,-122729.46472586,96452.3480978416
554343.269577859,237695.316506691,87435.5618493438,83433.2199008853
332448.768921318,251619.855080645,-110023.524880272,80423.2287102927
371038.392399198,234001.423916855,59294.5575577452,95128.3647813124
436222.808842038,302399.349572629,-97059.8482558396,-23190.7246013931
486928.350797878,318574.756005888,-5356.13532321034,-66546.8027857225
456425.613804589,138898.745381059,44539.1627497146,151436.469933732
348793.305719796,326230.801180163,5090.05859758089,-33172.6798932384
445556.628969405,332477.725065931,-55743.1863080489,-115432.408759195
426693.009705909,270325.101333708,43771.6380061847,-97566.6354632436
399373.115872929,303814.543098816,-10299.9131776204,-34041.2214883372
469705.24722125,281432.738170938,-77706.913955207,-19902.5540322678
449853.252110003,250845.19709797,69120.2155658206,137815.947828854
488997.068666694,365660.057220288,-76433.2730160604,-14062.2399874981
378224.469538439,276404.076130421,-11489.7145322542,-19980.3418073149
383443.654719568,349134.287432288,-11943.3814471783,-70637.2884244276
365887.660583536,310457.846983146,60161.2048994312,-6653.31115424554
480824.294899023,326008.621107353,-40183.2668877554,-60381.6106902015
376497.578023443,342473.056433441,-16297.9599866138,-103367.977040079
446125.215427136,356351.537799346,-76716.933086963,-145308.296090093
283829.046739667,223562.407333803,-57834.9504464655,-13647.7281000199
506965.043496306,333373.131904291,119953.363330972,182814.071808558
371123.385994514,271522.799259501,-12953.7700621128,-59623.5699230457
477771.235221728,315389.027549305,2323.85965308339,10974.2043613404
351155.652268311,215621.992416894,16761.4414044793,312828.925865181
448964.124944364,320875.207981139,11979.0547212024,-76267.0985833253
491721.961047896,305924.795414589,-111371.532443618,-23516.6360553357
476901.490728373,202435.123375319,179106.153882114,-56952.0132909367
521714.26257541,280279.416117172,-64348.7377467545,43996.0779456036
444480.531138464,246740.21628507,33452.4836835562,-57977.5375298517
521215.518835441,360242.856688196,-114934.520296211,19837.8422412692
524723.7556968,314165.450714544,21215.6427720512,-85791.3512385116
598264.081858951,339469.533815974,97342.2575635155,-15698.4261976519
439083.007122068,300777.117963142,-69453.3426593539,-97042.1949030157
549505.408175307,26405.813900978,-169660.288611734,534029.533996414
414360.321717399,275877.152532174,104437.938469092,19876.5294753998
457308.35675519,296059.4637049,-216331.582115189,56290.8579252469
402898.867195128,345783.185101524,-110537.567917865,-68963.7286193399
517234.830773103,94373.1210523347,43172.5471293476,103490.37160518
361938.046689208,236750.666812356,44763.2614623055,-15123.0447966295
493561.840354659,178029.95055412,57509.4178327385,54672.6221214252
571500.042991907,222821.481488066,98632.8394440669,10894.1311376959
520625.688387081,244134.574655242,12731.0849131917,-55866.7904101208
485679.976316211,233120.583801855,122692.222818655,-114019.211685091
407103.489647766,276398.181885691,-16108.2601414774,-72177.4990466499
435504.26646258,238169.35652639,-142033.184407696,-55476.2557485583
458527.489703104,274203.771798298,21030.2739404974,-33058.571749902
511050.877127091,208091.665911571,-37093.0683667346,3821.0048086207
464828.415213726,249575.768608468,-88181.9600891063,96284.0065694184
527512.452483487,322656.481325872,-48244.0805849008,-70618.2885801417
460955.441938161,284501.903088693,-25822.6568167075,-63339.8720106242
417954.955430353,266048.136335221,-58892.4401352008,-73454.1640464885
418380.16998223,226524.740618458,46247.474397611,-74430.73113823
405153.94571528,311175.012846739,-105844.968962916,-58373.3952188626
469004.422893786,311501.65979842,83512.4595856501,-61643.1915823513
443906.393342864,194864.19516324,-43933.4701801512,252980.145202151
746241.964952925,204811.524633402,32899.8302498253,88547.8062828587
440438.919635927,286871.698457106,-18618.8611584194,-93924.8294695766
481848.555738087,255915.656522456,33870.1223231875,-75080.8547324853
438542.77394158,215308.780595818,82735.5781275276,7225.93533012405
371797.473505612,280778.573317576,-204059.274000413,10093.2486910423
423528.191170393,330926.375920359,-126017.176242038,2034.02234114468
445004.543377898,379663.881917438,-84750.5507392745,-91020.8795234285
440482.467735485,326229.038420398,4522.96373304242,-36578.4007286072
432748.830210366,276352.777465514,-80891.6176969564,-51102.8789881791
408219.564195117,200972.500820018,-25595.0647374547,48978.8400705814
379356.949000712,324462.510924725,-72727.5788452148,-46163.2491587346
477485.608485072,330704.696869953,-69845.6174263861,-73836.7961404467
501093.325398159,249351.505455676,29459.6706474017,-54676.7318443849
453293.366138273,315101.762587175,-27055.1123591297,-54949.1943890073
519431.392332076,310476.683005614,72772.8325385559,130136.943707673
414527.443818766,356365.122469183,-58799.2086257773,19996.611366041
499994.899185287,266117.78910341,109490.655314911,-14942.0405911017
500127.221005705,344104.982763551,-21646.06890451,-65722.5334573441
423835.399709927,354294.288354735,-54856.110624374,-91169.1335899131
451333.691587241,358921.816171635,85835.8534535445,-24302.1382426874
175977.11979249,281822.723842702,-181736.460355066,124512.695131776
398635.578246544,359484.558079823,-6222.4166102415,-77735.6789663324
441890.391867317,295689.838066037,-68389.046937938,-15086.1468269441
493294.584737922,309333.590869157,-41710.4245351634,-38413.2031042387
436331.571245123,286912.965831338,28670.0750741686,-107412.577131774
445500.874966387,301890.03642206,19560.3328529645,-18249.0245746531
388281.618627279,305692.638590194,8391.36148115726,65123.7859945991
448105.701051058,351410.421939065,-40339.5430021508,-81851.5066097441
334450.78532168,223853.946904755,-31592.6972836485,-90572.779922828
414737.373394575,363617.07167538,-55596.2527156336,-58790.9086869364
378120.811489663,334319.869932446,-37969.2152149548,34458.3981290617
517309.81334252,292904.606431647,-43007.6928742163,-52525.6679563431
441546.533950078,280340.578391539,-37574.90357201,-131965.295176481
117226.979314691,172457.679314513,18941.2482004177,-45580.5123812165
455349.246810462,365771.405389271,-73812.061195142,-31744.1568540562
470949.003569025,370653.05894219,-116032.316717588,-58794.4297398904
372103.680178257,298547.467691874,25007.7013728641,-65018.249934591
454919.004323318,326991.413163395,96577.6849901838,-81167.054577553
550479.228821014,264915.286792602,47420.5957345609,298718.003215671
738678.734257547,271053.508925979,123139.413156107,223047.429464398
703627.531378511,303404.875860575,93304.4963555145,185887.760538884
516315.845831542,309745.742777825,50020.4404143332,-40691.9263106262
517169.75328615,299065.464926594,82708.6006202417,-78279.0429830097
490959.791408403,269462.950639502,36586.6875314515,-97306.6428938432
606540.369407378,202282.849401828,93340.9241325295,83754.0409926224
623806.678788035,222764.20259755,-12060.9644493445,514115.507964257
400281.848940082,105006.889772804,-439181.160655858,958120.944518059
443152.910024495,311345.924174006,-98199.7120507119,-82862.3895391852
563585.873341584,319331.704571765,109104.947849967,220322.833088042
231330.657784153,98616.7504129834,47569.8427449772,-69066.6503868921
113414.634576376,150059.10031309,23575.2902192602,-129068.791857839
195195.874515342,178214.737792396,-145452.550927878,-56690.2356246585
269162.927048364,183568.595206474,127665.919956362,-75677.6390042566
318104.727513204,312569.426771103,-49019.463730328,-97132.3527175837
15725.7377723567,97325.5578281208,35996.7979209569,-133822.025429314
228347.118189034,170905.163005311,-88826.5247990288,-31407.7769710603
170189.040506747,88500.4525235291,-317.040472624154,-22838.349246226
126147.876482393,47450.4890056755,31921.6846858205,296692.897961424
407344.618274548,342703.46251586,85638.4929218613,7786.52732070911
392783.07932327,299405.698876341,-35136.5007578848,90265.7104835295
459193.798768895,340370.767991564,-15990.50382522,-74199.8053278991
426796.389138771,296081.781844933,18069.6998313091,-44395.9979645423
396192.917923475,265230.623076546,51599.2918883951,16705.7889009802
368592.39316675,230201.016399161,-4599.44311998395,28182.4176501921
387148.39374313,282069.110184305,-13901.7775684904,-87762.2134454072
334108.497448447,275795.443620406,-132605.554714153,-55253.2081421666
90031.3312471477,179030.679362863,11496.9681803006,89565.7360209624
363592.115168445,270299.305954572,-26472.3157423606,-53548.7558609876
334544.36368653,363310.281087928,18566.3744189713,57940.0424565907
507153.471544315,262263.847999209,-65394.7916930445,2294.67718134937
367680.292865101,163532.310028167,111727.543818021,18957.768845923
512588.859628594,121648.578062706,112656.572534733,82853.908995528
416604.15191592,196279.405782048,-2424.88985894101,-20202.1706969092
454449.588404531,63502.7677205494,63748.3958686148,-17330.2943565602
471982.154391492,241024.91125948,107383.139990976,43963.9044104527
455076.066717959,295548.32026352,2921.83401105678,-32390.4167358708
501622.285273067,184319.501677844,83458.3110222698,-48286.2399486157
465306.726709442,195582.735167674,-57837.8243860508,-3467.10638414428
426880.149890543,198244.726979567,41181.9948730514,-59624.1049605349
373158.049283509,201877.971199635,-38680.068002629,-55731.5062466848
438953.053659874,139264.628825821,72285.2977822122,33212.35921791
462238.94177825,112155.708393247,71887.833213573,82949.8174579951
632196.852316264,228693.125588336,42430.4896218414,206077.128038393
520545.845730832,231339.453677421,470.544742157246,333291.426891494
622187.180393632,299766.510079927,83249.9019703976,51630.380575134
591040.461547298,141621.860322401,86748.2452263685,46901.8180039178
519917.011356659,297683.475156862,-2803.47293855612,-63493.380393019
414519.273684421,9144.66840633133,-63916.6211826953,158601.171371581
510942.798451039,219936.122229455,-29076.6419686394,-40585.0900230689
398081.654581183,201999.517498344,74305.7374956122,74769.4530364056
401757.706121807,44480.3534682419,4332.6162609654,40689.017228723
452866.623550601,119041.248402687,32873.4354640272,79329.7250865724
423184.196048089,278127.179922425,-1382.77555516307,22647.2851573243
480514.842634573,355292.619385469,17504.7008581989,-19712.9183466478
475564.343816899,238853.809641888,143977.909187047,-19848.5760665335
428565.210137957,306144.253704821,-36483.3898408791,-105452.698837646
428011.233498325,318038.754016118,8621.30417142113,26391.5443799351
389465.273758174,288358.920739041,-146580.923906062,-64469.3235088142
428545.779217908,233853.977586978,-43612.9350001731,-59064.361574704
414181.53837588,381020.443978714,10263.095209328,-61405.8238469657
393924.397158107,293331.390440065,34029.0648355476,-41365.5751091903
519272.752455214,311117.055146983,-2939.02573356408,-14947.8539089991
557914.667486062,219430.214435328,62325.264305824,8275.86221986331
653606.29823459,253276.842721643,93619.0640955544,126041.014945731
458496.595933412,146417.836960872,111657.4982024,26711.1132739273
510407.033901829,271381.588124921,27863.558953598,9590.95772632412
512554.625238973,249286.730646925,12620.5672163318,-87135.4996970172
495375.438274233,261577.286500842,57806.175072364,-98437.3694237505
424642.355602186,307813.249667416,27731.8625512852,115785.296108007
458293.245376148,320761.717230921,-20563.8819283942,-114845.929389473
547480.210652533,337239.883060383,84861.2870598827,96765.1546326692
450265.621847311,373419.620335463,86831.7432919349,-56575.5712757842
422597.737002235,321407.759233892,69330.1091398899,-61697.4389434145
547350.479142852,239736.877175201,-6061.65914291806,-24021.1046797997
380746.310720558,426661.879190757,-92843.3207516635,-7036.28077493035
303091.6036067,454249.461428212,122126.556007548,72458.4687039624
432057.042541934,372059.962213598,-43436.5588043288,-123091.330227528
519046.09424868,370001.807967545,36407.5517343028,107932.786511281
439989.983336924,286643.763300217,-72809.6441565636,-89340.7928012933
460845.765884353,286292.367507905,-9325.46536542774,-8725.66426384918
430261.431728132,279864.695343531,-1457.41629556344,-100504.143217974
399664.604417499,319962.387188044,-2091.92288383361,-31295.4818172662
487287.724508413,319573.159713548,-69585.5472137182,-92665.6669526161
400963.539919624,312001.22229515,-48387.4170622338,-98516.2145777041
47879.8436089528,342763.795878073,-168431.826203604,94484.1880481414
441701.366424575,388132.775440935,-74588.5643701446,-117718.123796387
399014.706904239,365576.173049011,3666.68991938785,-129746.618360464
383366.792283285,276564.407355592,-36850.3318840237,-116385.619528955
432640.046557411,347358.271899597,-41190.3771121837,-13745.7064408178
165495.869025242,320529.897096964,30015.323780418,278.554186178517
436539.078753481,308839.687253333,11413.5283501112,-123440.365145413
402034.436156055,323198.0025561,49971.5488866065,-86952.282975788
303271.977630426,252268.993900913,-92950.7643105072,-19362.8172783209
395239.025226935,287109.555140053,276.505967809993,-69139.8187217295
488046.202951247,355118.850856452,-34810.3468042362,-120790.555116251
474359.16945498,275900.014638387,115466.534489835,70194.1155325192
539702.721885651,302529.255206926,65483.9824116081,404283.844705523
428830.539781113,285050.465903752,3561.57053610658,-21882.5328869456
457033.43721272,361135.676298437,-55251.8083134157,57440.0555424171
603405.772071765,381265.255150127,6961.46726131132,157825.647942022
484824.304560049,257148.752402617,-25044.3729956807,266392.322958492
463532.090646389,548142.352850855,39090.0164608687,90305.0858690507
524164.246814197,183936.538608478,-74725.7303123661,43327.9973729244
393157.041885081,207129.584927029,78673.3396296611,2550.54582507728
485990.110142294,103406.896704622,47242.2160034114,107617.338184902
421946.802196311,281978.233832337,-103227.801109353,-49559.6387324966
429618.285068363,304145.014189136,-102076.233278787,195857.410261932
504340.500690258,288215.842939982,111072.011792209,-9684.73929653098
555889.198725513,398864.800393404,61485.1164939656,223581.287081511
486736.906840679,347186.775359398,-41703.4206873706,-45201.1047062032
434707.56099148,399602.311012828,-85469.4689447693,-75936.5338943334
501795.21855445,383158.932419956,63777.6546205394,189976.281756454
443193.083430417,299178.979650186,-26373.7245780122,-111096.762374524
394494.392815015,224783.257751867,-6618.24343561153,-60664.6236841958
425123.417616974,321398.656039659,-84173.8630924101,-66647.3080833324
489247.922430195,241391.137249733,120381.007636719,-13947.2409509969
421138.696994045,250476.366299635,66092.5719134772,-95867.1626518955
424190.868008497,314305.636093483,-91944.6956669565,-113314.15091505
440747.289216506,330481.999497179,-62277.2432121006,-136523.436284585
389261.083571097,273649.010150731,62561.4865744417,76245.9703734862
441995.011936817,278287.028504408,148738.510569334,-4984.28016994381
435925.962803383,259910.421887286,60116.5737526126,-82074.7532135571
346622.700043368,284759.897583055,-25357.3784215794,-65847.8201072073
578785.564519744,171078.080140321,7097.10836262847,233878.44528056
604840.303110462,264167.907006183,82249.5482819924,280404.560824889
548051.426290485,302109.420654438,145333.515130067,-25960.2397894819
209190.790411297,43056.5984617071,-94393.5494713879,239357.108178884
426263.539923269,337259.166111409,-119337.249481861,-102371.398120281
172842.502784806,192923.957232956,-17426.2423091122,26741.1514087873
96350.7813473627,58191.3527891859,-3968.96822894133,-20953.7202456666
361045.455752121,236090.114058479,83617.648054249,-18887.4597824583
411981.216621795,133594.179958667,9126.92102439715,-45814.8400841172
434138.509894464,166944.341804228,26745.8730397915,-27736.6975398832
287250.322337885,172997.990158565,-115907.132546543,-24722.0334575275
344867.212576612,202299.731691505,90040.6657160235,-106762.544106453
484297.009368356,296887.016916164,34797.7089436273,30289.7128833501
529515.385667412,138281.198004793,72375.257317946,14684.9137928257
449840.636614492,135487.746008403,92867.8011724828,55652.9500825903
548781.626877054,60425.3149657542,89093.5909095922,124011.96502411
250389.101871141,-15374.9746181027,14638.733205724,-36533.2194812477
551275.650935644,182826.702209576,60218.2821721117,-32711.4381464684
479874.377580602,313331.185211782,-34593.1811445041,379634.017543003
468351.48418824,322989.157233063,70236.5119386868,10703.7125815844
456844.22542596,357483.407500023,70303.036839569,-12299.3273561303
378835.232322794,214756.324867985,100183.241370532,-47598.2775184689
296454.125413428,234344.794185049,63571.1306162496,-47751.471663824
408054.417642585,276099.042590233,35905.1661416442,-23496.2237690763
390942.669206686,307947.115767839,-55632.4105414657,-47408.2395972387
583772.220302925,158933.027198986,-29017.3754409008,440439.964942694
457249.339033143,224936.536348381,37671.2083071858,-103686.765172274
529028.677193467,336251.506180577,87877.7146977467,24481.3619343328
399879.076501398,198305.504595611,63106.1523886226,54997.0943540252
303032.319755329,87439.3988211437,-2980.81201278481,140355.500684434
191517.856675754,103177.411380484,-91791.3905659952,69694.2032411679
436432.599354884,309003.803085696,-60749.2191591342,36428.6831843378
436614.584416402,294722.646896975,-74521.1655938048,-58787.1650360008
465415.655253934,250823.655026752,14721.6579300829,-105791.572995038
521574.301076398,392893.295952514,5177.94093349425,58458.9264555814
394719.157481474,319961.209454629,-131563.518784918,-33052.6437708079
531601.455579577,57765.0105298033,72174.3373421805,197726.854395383
596621.825520892,207644.767258456,-46885.0644615218,137043.943607549
427270.045930539,366421.589146311,-21367.6604625342,-50396.4621081215
497366.338865722,230252.673711252,57082.2652758423,-72766.5159135228
429956.653779189,213637.821925345,-6203.41120449375,-85252.4499958425
239568.222650577,220407.949055449,58458.7053893445,-82401.4747954719
462169.418781248,340779.431930397,-79681.1171467939,-148168.701445162
424182.164009979,357945.904651615,31991.9287228142,-35058.029820972
452791.580497624,333143.742923584,-55593.5050432181,-101987.431047861
468145.045239962,304448.443045661,63264.029631203,-38049.5139186092
440638.425588183,322240.043655326,-17120.1738403996,-141718.154831147
451442.327036824,330168.163458038,71621.1142384217,-19543.1410788007
553048.001109888,301348.959189044,-112313.693961362,-21292.1908068523
462994.796577941,276520.311928334,-42078.2393497104,20095.1805660106
443952.180166018,398845.562856705,-28766.5878290524,-75994.5377229683
406649.027172966,354414.995817382,78853.5722340782,39608.3016093264
393597.71884165,537139.63891031,73155.8991993328,29182.1316655356
261537.382918226,518554.580955983,27748.4033518159,-11004.8424556692
302417.364496596,536620.565745074,-34896.9959739325,-84639.2609010796
329380.59998718,424714.111949437,-49555.6824955666,-102577.945785115
137221.658666892,712634.197407199,172832.669913314,169280.302149844
321113.549259522,535341.590293602,72506.6290317892,35157.6703839925
431300.194357937,442695.862180193,201895.035435216,-15548.4049797969
303344.586045485,746074.636801161,105343.572077151,214808.803193956
260152.787479925,628455.169321695,221403.233267344,81014.677043982
376398.696321033,584888.579710616,77464.713984653,40935.1974252122
370556.782778504,507524.075369353,-2326.41897136085,13519.3572388698
370721.354032955,511047.762282125,13983.316482029,-61852.4483174655
242320.285402136,811974.099432255,137664.646325154,411997.815522383
437205.338117161,426868.996427069,-40292.7658451825,-106174.413255682
281373.677109644,572158.870744277,-22953.5299858431,-36434.6888148372
371181.735774066,507101.684158736,-1474.48531500564,-81196.5586927009
435946.623877377,421112.973508124,15267.5108590893,-75204.0445641925
301938.442871093,556547.390887391,116931.954492367,-24742.5739116804
260619.115118608,631867.397817945,22557.0581778382,-47834.9535931959
249207.064316689,485531.026954892,66906.2621769672,-60298.5478890033
86824.1683961936,537957.433587965,143897.104417715,-41256.4380151277
249795.785589923,614108.272710364,167129.212652851,390258.828147866
414663.468920694,415778.371858825,-47193.0550069332,-119689.42062373
410512.766598944,395581.258078163,-70298.9669132844,-109795.879876978
401834.107779883,471526.274242359,-45736.5894897063,-39091.8929678221
328044.11583731,459503.355745839,6646.38670457539,-61827.5278001418
454993.928348453,351512.951077771,-74426.9138624821,-111750.157052043
381957.633476037,471868.821971002,-42930.0673833359,-95209.3821189626
369485.215904732,379989.585126614,-58284.011596565,-134158.682360195
426139.233288573,399187.154363055,-66240.1446573166,-138094.798539035
399571.418435278,406146.773505942,-28546.5324389086,-106887.168418992
416274.659108116,419560.185632272,-80912.6197635606,-111891.622737757
